iso_week,artist,playlists
2024-W41,Neon Rockets,193
2024-W42,Neon Rockets,199
2024-W43,Neon Rockets,208
2024-W44,Neon Rockets,193
2024-W45,Neon Rockets,214
2024-W47,Neon Rockets,203
2024-W48,Neon Rockets,242
2024-W49,Neon Rockets,227
2024-W51,Neon Rockets,253
2024-W52,Neon Rockets,245
2024-W01,Neon Storm,421
2024-W02,Neon Storm,450
2024-W03,Neon Storm,455
2024-W04,Neon Storm,480
2024-W06,Neon Storm,477
2024-W07,Neon Storm,497
2024-W08,Neon Storm,524
2024-W11,Neon Storm,570
2024-W12,Neon Storm,574
2024-W14,Neon Storm,629
2024-W15,Neon Storm,627
2024-W16,Neon Storm,640
2024-W17,Neon Storm,679
2024-W18,Neon Storm,695
2024-W19,Neon Storm,705
2024-W20,Neon Storm,732
2024-W21,Neon Storm,755
2024-W22,Neon Storm,768
2024-W23,Neon Storm,801
2024-W24,Neon Storm,813
2024-W25,Neon Storm,840
2024-W26,Neon Storm,875
2024-W27,Neon Storm,890
2024-W30,Neon Storm,954
2024-W31,Neon Storm,994
2024-W33,Neon Storm,1089
2024-W35,Neon Storm,1123
2024-W36,Neon Storm,1152
2024-W37,Neon Storm,1178
2024-W38,Neon Storm,1190
2024-W39,Neon Storm,1270
2024-W40,Neon Storm,1282
2024-W41,Neon Storm,1315
2024-W42,Neon Storm,1356
2024-W43,Neon Storm,1412
2024-W44,Neon Storm,1448
2024-W45,Neon Storm,1495
2024-W47,Neon Storm,1567
2024-W48,Neon Storm,1610
2024-W49,Neon Storm,1643
2024-W51,Neon Storm,1751
2024-W52,Neon Storm,NA
2024-W01,Neon Voyagers,524
2024-W02,Neon Voyagers,546
2024-W03,Neon Voyagers,579
2024-W04,Neon Voyagers,NA
2024-W06,Neon Voyagers,613
2024-W07,Neon Voyagers,646
2024-W08,Neon Voyagers,689
2024-W11,Neon Voyagers,751
2024-W12,Neon Voyagers,785
2024-W14,Neon Voyagers,845
2024-W15,Neon Voyagers,863
2024-W16,Neon Voyagers,905
2024-W17,Neon Voyagers,937
2024-W18,Neon Voyagers,985
2024-W19,Neon Voyagers,1017
2024-W20,Neon Voyagers,1066
2024-W21,Neon Voyagers,1120
2024-W22,Neon Voyagers,1137
2024-W23,Neon Voyagers,1182
2024-W24,Neon Voyagers,1235
2024-W25,Neon Voyagers,NA
2024-W26,Neon Voyagers,1340
2024-W27,Neon Voyagers,1390
2024-W30,Neon Voyagers,1576
2024-W31,Neon Voyagers,1603
2024-W33,Neon Voyagers,1756
2024-W35,Neon Voyagers,1871
2024-W36,Neon Voyagers,1953
2024-W37,Neon Voyagers,NA
2024-W38,Neon Voyagers,2112
2024-W39,Neon Voyagers,2192
2024-W40,Neon Voyagers,NA
2024-W41,Neon Voyagers,2376
2024-W42,Neon Voyagers,2461
2024-W43,Neon Voyagers,2574
2024-W44,Neon Voyagers,2659
2024-W45,Neon Voyagers,2777
2024-W47,Neon Voyagers,2990
2024-W48,Neon Voyagers,NA
2024-W49,Neon Voyagers,3214
2024-W51,Neon Voyagers,3485
2024-W52,Neon Voyagers,3599
2024-W01,Neon Wolves,475
2024-W02,Neon Wolves,497
2024-W03,Neon Wolves,520
2024-W04,Neon Wolves,537
2024-W06,Neon Wolves,567
2024-W07,Neon Wolves,565
2024-W08,Neon Wolves,623
2024-W11,Neon Wolves,656
2024-W12,Neon Wolves,686
2024-W14,Neon Wolves,724
2024-W15,Neon Wolves,752
2024-W16,Neon Wolves,785
2024-W17,Neon Wolves,787
2024-W18,Neon Wolves,803
2024-W19,Neon Wolves,832
2024-W20,Neon Wolves,872
2024-W21,Neon Wolves,901
2024-W22,Neon Wolves,923
2024-W23,Neon Wolves,956
2024-W24,Neon Wolves,982
2024-W25,Neon Wolves,1012
2024-W26,Neon Wolves,1071
2024-W27,Neon Wolves,1082
2024-W30,Neon Wolves,1173
2024-W31,Neon Wolves,1222
2024-W33,Neon Wolves,1314
2024-W35,Neon Wolves,1388
2024-W36,Neon Wolves,1430
2024-W37,Neon Wolves,NA
2024-W38,Neon Wolves,1513
2024-W39,Neon Wolves,1593
2024-W40,Neon Wolves,1605
2024-W41,Neon Wolves,1664
2024-W42,Neon Wolves,1724
2024-W43,Neon Wolves,1778
2024-W44,Neon Wolves,1818
2024-W45,Neon Wolves,1886
2024-W47,Neon Wolves,2017
2024-W48,Neon Wolves,2062
2024-W49,Neon Wolves,2125
2024-W51,Neon Wolves,2260
2024-W52,Neon Wolves,2346
2024-W01,Noah Anderson,42
2024-W02,Noah Anderson,42
2024-W03,Noah Anderson,33
2024-W04,Noah Anderson,25
2024-W06,Noah Anderson,69
2024-W07,Noah Anderson,64
2024-W08,Noah Anderson,51
2024-W11,Noah Anderson,51
2024-W12,Noah Anderson,60
2024-W14,Noah Anderson,66
2024-W15,Noah Anderson,68
2024-W16,Noah Anderson,53
2024-W17,Noah Anderson,NA
2024-W18,Noah Anderson,58
2024-W19,Noah Anderson,47
2024-W20,Noah Anderson,51
2024-W21,Noah Anderson,58
2024-W22,Noah Anderson,NA
2024-W23,Noah Anderson,75
2024-W24,Noah Anderson,71
2024-W25,Noah Anderson,NA
2024-W26,Noah Anderson,71
2024-W27,Noah Anderson,57
2024-W30,Noah Anderson,56
2024-W31,Noah Anderson,70
2024-W33,Noah Anderson,81
2024-W35,Noah Anderson,77
2024-W36,Noah Anderson,83
2024-W37,Noah Anderson,70
2024-W38,Noah Anderson,79
2024-W39,Noah Anderson,70
2024-W40,Noah Anderson,65
2024-W41,Noah Anderson,54
2024-W42,Noah Anderson,69
2024-W43,Noah Anderson,NA
2024-W44,Noah Anderson,81
2024-W45,Noah Anderson,71
2024-W47,Noah Anderson,59
2024-W48,Noah Anderson,93
2024-W49,Noah Anderson,77
2024-W51,Noah Anderson,NA
2024-W52,Noah Anderson,80
2024-W01,Noah Carter,341
2024-W02,Noah Carter,346
2024-W03,Noah Carter,364
2024-W04,Noah Carter,385
2024-W06,Noah Carter,420
2024-W07,Noah Carter,458
2024-W08,Noah Carter,450
2024-W11,Noah Carter,521
2024-W12,Noah Carter,546
2024-W14,Noah Carter,607
2024-W15,Noah Carter,642
2024-W16,Noah Carter,658
2024-W17,Noah Carter,703
2024-W18,Noah Carter,740
2024-W19,Noah Carter,770
2024-W20,Noah Carter,798
2024-W21,Noah Carter,835
2024-W22,Noah Carter,878
2024-W23,Noah Carter,935
2024-W24,Noah Carter,993
2024-W25,Noah Carter,1017
2024-W26,Noah Carter,1087
2024-W27,Noah Carter,1115
2024-W30,Noah Carter,1293
2024-W31,Noah Carter,1362
2024-W33,Noah Carter,1507
2024-W35,Noah Carter,1631
2024-W36,Noah Carter,1720
2024-W37,Noah Carter,1806
2024-W38,Noah Carter,1905
2024-W39,Noah Carter,1975
2024-W40,Noah Carter,2081
2024-W41,Noah Carter,2196
2024-W42,Noah Carter,2305
2024-W43,Noah Carter,2411
2024-W44,Noah Carter,2542
2024-W45,Noah Carter,2624
2024-W47,Noah Carter,NA
2024-W48,Noah Carter,3044
2024-W49,Noah Carter,3197
2024-W51,Noah Carter,3535
2024-W52,Noah Carter,3697
2024-W01,Noah Johnson,302
2024-W02,Noah Johnson,300
2024-W03,Noah Johnson,NA
2024-W04,Noah Johnson,339
2024-W06,Noah Johnson,377
2024-W07,Noah Johnson,387
2024-W08,Noah Johnson,415
2024-W11,Noah Johnson,470
2024-W12,Noah Johnson,472
2024-W14,Noah Johnson,538
2024-W15,Noah Johnson,547
2024-W16,Noah Johnson,586
2024-W17,Noah Johnson,613
2024-W18,Noah Johnson,642
2024-W19,Noah Johnson,664
2024-W20,Noah Johnson,710
2024-W21,Noah Johnson,745
2024-W22,Noah Johnson,768
2024-W23,Noah Johnson,812
2024-W24,Noah Johnson,837
2024-W25,Noah Johnson,NA
2024-W26,Noah Johnson,934
2024-W27,Noah Johnson,972
2024-W30,Noah Johnson,1105
2024-W31,Noah Johnson,1172
2024-W33,Noah Johnson,1269
2024-W35,Noah Johnson,1394
2024-W36,Noah Johnson,1470
2024-W37,Noah Johnson,1536
2024-W38,Noah Johnson,1585
2024-W39,Noah Johnson,1695
2024-W40,Noah Johnson,1736
2024-W41,Noah Johnson,1846
2024-W42,Noah Johnson,1918
2024-W43,Noah Johnson,2026
2024-W44,Noah Johnson,2114
2024-W45,Noah Johnson,2222
2024-W47,Noah Johnson,2396
2024-W48,Noah Johnson,2531
2024-W49,Noah Johnson,2653
2024-W51,Noah Johnson,2894
2024-W52,Noah Johnson,3038
2024-W01,Olivia Davis,118
2024-W02,Olivia Davis,139
2024-W03,Olivia Davis,110
2024-W04,Olivia Davis,139
2024-W06,Olivia Davis,131
2024-W07,Olivia Davis,143
2024-W08,Olivia Davis,NA
2024-W11,Olivia Davis,122
2024-W12,Olivia Davis,160
2024-W14,Olivia Davis,162
2024-W15,Olivia Davis,151
2024-W16,Olivia Davis,148
2024-W17,Olivia Davis,139
2024-W18,Olivia Davis,152
2024-W19,Olivia Davis,NA
2024-W20,Olivia Davis,149
2024-W21,Olivia Davis,169
2024-W22,Olivia Davis,163
2024-W23,Olivia Davis,175
2024-W24,Olivia Davis,165
2024-W25,Olivia Davis,196
2024-W26,Olivia Davis,204
2024-W27,Olivia Davis,196
2024-W30,Olivia Davis,176
2024-W31,Olivia Davis,179
2024-W33,Olivia Davis,215
2024-W35,Olivia Davis,214
2024-W36,Olivia Davis,207
2024-W37,Olivia Davis,207
2024-W38,Olivia Davis,216
2024-W39,Olivia Davis,216
2024-W40,Olivia Davis,235
2024-W41,Olivia Davis,210
2024-W42,Olivia Davis,228
2024-W43,Olivia Davis,230
2024-W44,Olivia Davis,233
2024-W45,Olivia Davis,231
2024-W47,Olivia Davis,230
2024-W48,Olivia Davis,256
2024-W49,Olivia Davis,230
2024-W51,Olivia Davis,267
2024-W52,Olivia Davis,264
2024-W01,Olivia Harris,83
2024-W02,Olivia Harris,111
2024-W03,Olivia Harris,110
2024-W04,Olivia Harris,134
2024-W06,Olivia Harris,117
2024-W07,Olivia Harris,137
2024-W08,Olivia Harris,145
2024-W11,Olivia Harris,163
2024-W12,Olivia Harris,168
2024-W14,Olivia Harris,187
2024-W15,Olivia Harris,207
2024-W16,Olivia Harris,225
2024-W17,Olivia Harris,226
2024-W18,Olivia Harris,225
2024-W19,Olivia Harris,223
2024-W20,Olivia Harris,254
2024-W21,Olivia Harris,271
2024-W22,Olivia Harris,266
2024-W23,Olivia Harris,278
2024-W24,Olivia Harris,NA
2024-W25,Olivia Harris,307
2024-W26,Olivia Harris,341
2024-W27,Olivia Harris,332
2024-W30,Olivia Harris,383
2024-W31,Olivia Harris,394
2024-W33,Olivia Harris,441
2024-W35,Olivia Harris,474
2024-W36,Olivia Harris,508
2024-W37,Olivia Harris,504
2024-W38,Olivia Harris,539
2024-W39,Olivia Harris,NA
2024-W40,Olivia Harris,591
2024-W41,Olivia Harris,617
2024-W42,Olivia Harris,638
2024-W43,Olivia Harris,653
2024-W44,Olivia Harris,698
2024-W45,Olivia Harris,744
2024-W47,Olivia Harris,790
2024-W48,Olivia Harris,836
2024-W49,Olivia Harris,857
2024-W51,Olivia Harris,936
2024-W52,Olivia Harris,981
2024-W01,Olivia Johnson,509
2024-W02,Olivia Johnson,543
2024-W03,Olivia Johnson,546
2024-W04,Olivia Johnson,550
2024-W06,Olivia Johnson,586
2024-W07,Olivia Johnson,609
2024-W08,Olivia Johnson,630
2024-W11,Olivia Johnson,686
2024-W12,Olivia Johnson,735
2024-W14,Olivia Johnson,775
2024-W15,Olivia Johnson,817
2024-W16,Olivia Johnson,833
2024-W17,Olivia Johnson,864
2024-W18,Olivia Johnson,883
2024-W19,Olivia Johnson,931
2024-W20,Olivia Johnson,948
2024-W21,Olivia Johnson,976
2024-W22,Olivia Johnson,NA
2024-W23,Olivia Johnson,1045
2024-W24,Olivia Johnson,1078
2024-W25,Olivia Johnson,1125
2024-W26,Olivia Johnson,1153
2024-W27,Olivia Johnson,1189
2024-W30,Olivia Johnson,1334
2024-W31,Olivia Johnson,1356
2024-W33,Olivia Johnson,1456
2024-W35,Olivia Johnson,1535
2024-W36,Olivia Johnson,1611
2024-W37,Olivia Johnson,1666
2024-W38,Olivia Johnson,1714
2024-W39,Olivia Johnson,1769
2024-W40,Olivia Johnson,1826
2024-W41,Olivia Johnson,1915
2024-W42,Olivia Johnson,1956
2024-W43,Olivia Johnson,2025
2024-W44,Olivia Johnson,2094
2024-W45,Olivia Johnson,2161
2024-W47,Olivia Johnson,2311
2024-W48,Olivia Johnson,2378
2024-W49,Olivia Johnson,2472
2024-W51,Olivia Johnson,2627
2024-W52,Olivia Johnson,2743
2024-W01,Olivia Wilson,201
2024-W02,Olivia Wilson,205
2024-W03,Olivia Wilson,223
2024-W04,Olivia Wilson,209
2024-W06,Olivia Wilson,235
2024-W07,Olivia Wilson,242
2024-W08,Olivia Wilson,255
2024-W11,Olivia Wilson,268
2024-W12,Olivia Wilson,306
2024-W14,Olivia Wilson,327
2024-W15,Olivia Wilson,346
2024-W16,Olivia Wilson,363
2024-W17,Olivia Wilson,360
2024-W18,Olivia Wilson,402
2024-W19,Olivia Wilson,392
2024-W20,Olivia Wilson,416
2024-W21,Olivia Wilson,450
2024-W22,Olivia Wilson,452
2024-W23,Olivia Wilson,467
2024-W24,Olivia Wilson,474
2024-W25,Olivia Wilson,493
2024-W26,Olivia Wilson,520
2024-W27,Olivia Wilson,542
2024-W30,Olivia Wilson,602
2024-W31,Olivia Wilson,645
2024-W33,Olivia Wilson,691
2024-W35,Olivia Wilson,756
2024-W36,Olivia Wilson,787
2024-W37,Olivia Wilson,803
2024-W38,Olivia Wilson,836
2024-W39,Olivia Wilson,870
2024-W40,Olivia Wilson,897
2024-W41,Olivia Wilson,930
2024-W42,Olivia Wilson,983
2024-W43,Olivia Wilson,1016
2024-W44,Olivia Wilson,1058
2024-W45,Olivia Wilson,1112
2024-W47,Olivia Wilson,1209
2024-W48,Olivia Wilson,1232
2024-W49,Olivia Wilson,1293
2024-W51,Olivia Wilson,1392
2024-W52,Olivia Wilson,1437
2024-W01,Phoenix Crew,196
2024-W02,Phoenix Crew,198
2024-W03,Phoenix Crew,217
2024-W04,Phoenix Crew,231
2024-W06,Phoenix Crew,236
2024-W07,Phoenix Crew,241
2024-W08,Phoenix Crew,260
2024-W11,Phoenix Crew,273
2024-W12,Phoenix Crew,296
2024-W14,Phoenix Crew,311
2024-W15,Phoenix Crew,314
2024-W16,Phoenix Crew,331
2024-W17,Phoenix Crew,338
2024-W18,Phoenix Crew,352
2024-W19,Phoenix Crew,362
2024-W20,Phoenix Crew,384
2024-W21,Phoenix Crew,384
2024-W22,Phoenix Crew,388
2024-W23,Phoenix Crew,415
2024-W24,Phoenix Crew,410
2024-W25,Phoenix Crew,NA
2024-W26,Phoenix Crew,420
2024-W27,Phoenix Crew,460
2024-W30,Phoenix Crew,529
2024-W31,Phoenix Crew,510
2024-W33,Phoenix Crew,NA
2024-W35,Phoenix Crew,584
2024-W36,Phoenix Crew,612
2024-W37,Phoenix Crew,617
2024-W38,Phoenix Crew,653
2024-W39,Phoenix Crew,668
2024-W40,Phoenix Crew,707
2024-W41,Phoenix Crew,713
2024-W42,Phoenix Crew,732
2024-W43,Phoenix Crew,757
2024-W44,Phoenix Crew,785
2024-W45,Phoenix Crew,796
2024-W47,Phoenix Crew,864
2024-W48,Phoenix Crew,884
2024-W49,Phoenix Crew,896
2024-W51,Phoenix Crew,970
2024-W52,Phoenix Crew,1012
2024-W01,Phoenix Fusion,355
2024-W02,Phoenix Fusion,359
2024-W03,Phoenix Fusion,360
2024-W04,Phoenix Fusion,363
2024-W06,Phoenix Fusion,386
2024-W07,Phoenix Fusion,382
2024-W08,Phoenix Fusion,395
2024-W11,Phoenix Fusion,422
2024-W12,Phoenix Fusion,426
2024-W14,Phoenix Fusion,422
2024-W15,Phoenix Fusion,444
2024-W16,Phoenix Fusion,446
2024-W17,Phoenix Fusion,442
2024-W18,Phoenix Fusion,469
2024-W19,Phoenix Fusion,475
2024-W20,Phoenix Fusion,466
2024-W21,Phoenix Fusion,507
2024-W22,Phoenix Fusion,457
2024-W23,Phoenix Fusion,502
2024-W24,Phoenix Fusion,498
2024-W25,Phoenix Fusion,513
2024-W26,Phoenix Fusion,508
2024-W27,Phoenix Fusion,NA
2024-W30,Phoenix Fusion,556
2024-W31,Phoenix Fusion,567
2024-W33,Phoenix Fusion,577
2024-W35,Phoenix Fusion,614
2024-W36,Phoenix Fusion,613
2024-W37,Phoenix Fusion,614
2024-W38,Phoenix Fusion,639
2024-W39,Phoenix Fusion,638
2024-W40,Phoenix Fusion,642
2024-W41,Phoenix Fusion,643
2024-W42,Phoenix Fusion,667
2024-W43,Phoenix Fusion,679
2024-W44,Phoenix Fusion,677
2024-W45,Phoenix Fusion,684
2024-W47,Phoenix Fusion,707
2024-W48,Phoenix Fusion,738
2024-W49,Phoenix Fusion,743
2024-W51,Phoenix Fusion,745
2024-W52,Phoenix Fusion,745
2024-W01,Rebels Crew,479
2024-W02,Rebels Crew,515
2024-W03,Rebels Crew,521
2024-W04,Rebels Crew,NA
2024-W06,Rebels Crew,588
2024-W07,Rebels Crew,636
2024-W08,Rebels Crew,656
2024-W11,Rebels Crew,NA
2024-W12,Rebels Crew,797
2024-W14,Rebels Crew,NA
2024-W15,Rebels Crew,899
2024-W16,Rebels Crew,NA
2024-W17,Rebels Crew,1008
2024-W18,Rebels Crew,1037
2024-W19,Rebels Crew,1084
2024-W20,Rebels Crew,1116
2024-W21,Rebels Crew,1188
2024-W22,Rebels Crew,1218
2024-W23,Rebels Crew,1294
2024-W24,Rebels Crew,1340
2024-W25,Rebels Crew,1409
2024-W26,Rebels Crew,1479
2024-W27,Rebels Crew,1554
2024-W30,Rebels Crew,1767
2024-W31,Rebels Crew,1847
2024-W33,Rebels Crew,2018
2024-W35,Rebels Crew,2226
2024-W36,Rebels Crew,2325
2024-W37,Rebels Crew,2413
2024-W38,Rebels Crew,NA
2024-W39,Rebels Crew,2632
2024-W40,Rebels Crew,NA
2024-W41,Rebels Crew,2888
2024-W42,Rebels Crew,3018
2024-W43,Rebels Crew,3167
2024-W44,Rebels Crew,3292
2024-W45,Rebels Crew,3426
2024-W47,Rebels Crew,3748
2024-W48,Rebels Crew,3923
2024-W49,Rebels Crew,4108
2024-W51,Rebels Crew,4481
2024-W52,Rebels Crew,4709
2024-W01,Riders Band,477
2024-W02,Riders Band,488
2024-W03,Riders Band,513
2024-W04,Riders Band,535
2024-W06,Riders Band,610
2024-W07,Riders Band,626
2024-W08,Riders Band,671
2024-W11,Riders Band,773
2024-W12,Riders Band,791
2024-W14,Riders Band,884
2024-W15,Riders Band,NA
2024-W16,Riders Band,967
2024-W17,Riders Band,1016
2024-W18,Riders Band,NA
2024-W19,Riders Band,1122
2024-W20,Riders Band,1163
2024-W21,Riders Band,1230
2024-W22,Riders Band,1298
2024-W23,Riders Band,1339
2024-W24,Riders Band,1424
2024-W25,Riders Band,1465
2024-W26,Riders Band,1541
2024-W27,Riders Band,1627
2024-W30,Riders Band,1852
2024-W31,Riders Band,1957
2024-W33,Riders Band,2169
2024-W35,Riders Band,2387
2024-W36,Riders Band,2481
2024-W37,Riders Band,2607
2024-W38,Riders Band,2729
2024-W39,Riders Band,2880
2024-W40,Riders Band,2996
2024-W41,Riders Band,3162
2024-W42,Riders Band,NA
2024-W43,Riders Band,3464
2024-W44,Riders Band,3623
2024-W45,Riders Band,NA
2024-W47,Riders Band,4183
2024-W48,Riders Band,4388
2024-W49,Riders Band,4599
2024-W51,Riders Band,5072
2024-W52,Riders Band,5315
2024-W01,Riders Ensemble,44
2024-W02,Riders Ensemble,61
2024-W03,Riders Ensemble,41
2024-W04,Riders Ensemble,50
2024-W06,Riders Ensemble,NA
2024-W07,Riders Ensemble,55
2024-W08,Riders Ensemble,47
2024-W11,Riders Ensemble,55
2024-W12,Riders Ensemble,67
2024-W14,Riders Ensemble,67
2024-W15,Riders Ensemble,68
2024-W16,Riders Ensemble,74
2024-W17,Riders Ensemble,64
2024-W18,Riders Ensemble,69
2024-W19,Riders Ensemble,60
2024-W20,Riders Ensemble,63
2024-W21,Riders Ensemble,70
2024-W22,Riders Ensemble,62
2024-W23,Riders Ensemble,63
2024-W24,Riders Ensemble,70
2024-W25,Riders Ensemble,84
2024-W26,Riders Ensemble,55
2024-W27,Riders Ensemble,65
2024-W30,Riders Ensemble,59
2024-W31,Riders Ensemble,NA
2024-W33,Riders Ensemble,75
2024-W35,Riders Ensemble,78
2024-W36,Riders Ensemble,76
2024-W37,Riders Ensemble,102
2024-W38,Riders Ensemble,75
2024-W39,Riders Ensemble,83
2024-W40,Riders Ensemble,79
2024-W41,Riders Ensemble,75
2024-W42,Riders Ensemble,91
2024-W43,Riders Ensemble,81
2024-W44,Riders Ensemble,96
2024-W45,Riders Ensemble,84
2024-W47,Riders Ensemble,82
2024-W48,Riders Ensemble,88
2024-W49,Riders Ensemble,97
2024-W51,Riders Ensemble,85
2024-W52,Riders Ensemble,99
2024-W01,Riders Quartet,477
2024-W02,Riders Quartet,519
2024-W03,Riders Quartet,521
2024-W04,Riders Quartet,545
2024-W06,Riders Quartet,600
2024-W07,Riders Quartet,626
2024-W08,Riders Quartet,660
2024-W11,Riders Quartet,754
2024-W12,Riders Quartet,790
2024-W14,Riders Quartet,NA
2024-W15,Riders Quartet,865
2024-W16,Riders Quartet,900
2024-W17,Riders Quartet,962
2024-W18,Riders Quartet,NA
2024-W19,Riders Quartet,1058
2024-W20,Riders Quartet,1092
2024-W21,Riders Quartet,1145
2024-W22,Riders Quartet,1179
2024-W23,Riders Quartet,1226
2024-W24,Riders Quartet,1292
2024-W25,Riders Quartet,1348
2024-W26,Riders Quartet,1382
2024-W27,Riders Quartet,1473
2024-W30,Riders Quartet,1651
2024-W31,Riders Quartet,1739
2024-W33,Riders Quartet,1872
2024-W35,Riders Quartet,2036
2024-W36,Riders Quartet,2139
2024-W37,Riders Quartet,2233
2024-W38,Riders Quartet,NA
2024-W39,Riders Quartet,2435
2024-W40,Riders Quartet,2522
2024-W41,Riders Quartet,2648
2024-W42,Riders Quartet,2757
2024-W43,Riders Quartet,2879
2024-W44,Riders Quartet,2985
2024-W45,Riders Quartet,3148
2024-W47,Riders Quartet,3403
2024-W48,Riders Quartet,3534
2024-W49,Riders Quartet,3711
2024-W51,Riders Quartet,4023
2024-W52,Riders Quartet,4214
2024-W01,Rockets Band,179
2024-W02,Rockets Band,170
2024-W03,Rockets Band,159
2024-W04,Rockets Band,154
2024-W06,Rockets Band,175
2024-W07,Rockets Band,174
2024-W08,Rockets Band,189
2024-W11,Rockets Band,204
2024-W12,Rockets Band,190
2024-W14,Rockets Band,NA
2024-W15,Rockets Band,NA
2024-W16,Rockets Band,188
2024-W17,Rockets Band,221
2024-W18,Rockets Band,NA
2024-W19,Rockets Band,220
2024-W20,Rockets Band,205
2024-W21,Rockets Band,208
2024-W22,Rockets Band,222
2024-W23,Rockets Band,218
2024-W24,Rockets Band,228
2024-W25,Rockets Band,223
2024-W26,Rockets Band,225
2024-W27,Rockets Band,247
2024-W30,Rockets Band,244
2024-W31,Rockets Band,233
2024-W33,Rockets Band,259
2024-W35,Rockets Band,231
2024-W36,Rockets Band,238
2024-W37,Rockets Band,261
2024-W38,Rockets Band,253
2024-W39,Rockets Band,257
2024-W40,Rockets Band,277
2024-W41,Rockets Band,263
2024-W42,Rockets Band,259
2024-W43,Rockets Band,271
2024-W44,Rockets Band,285
2024-W45,Rockets Band,283
2024-W47,Rockets Band,269
2024-W48,Rockets Band,291
2024-W49,Rockets Band,300
2024-W51,Rockets Band,272
2024-W52,Rockets Band,295
2024-W01,Rockets Collective,101
2024-W02,Rockets Collective,101
2024-W03,Rockets Collective,102
2024-W04,Rockets Collective,NA
2024-W06,Rockets Collective,86
2024-W07,Rockets Collective,112
2024-W08,Rockets Collective,105
2024-W11,Rockets Collective,144
2024-W12,Rockets Collective,114
2024-W14,Rockets Collective,136
2024-W15,Rockets Collective,136
2024-W16,Rockets Collective,137
2024-W17,Rockets Collective,158
2024-W18,Rockets Collective,147
2024-W19,Rockets Collective,160
2024-W20,Rockets Collective,176
2024-W21,Rockets Collective,175
2024-W22,Rockets Collective,161
2024-W23,Rockets Collective,196
2024-W24,Rockets Collective,194
2024-W25,Rockets Collective,197
2024-W26,Rockets Collective,199
2024-W27,Rockets Collective,198
2024-W30,Rockets Collective,213
2024-W31,Rockets Collective,239
2024-W33,Rockets Collective,253
2024-W35,Rockets Collective,274
2024-W36,Rockets Collective,284
2024-W37,Rockets Collective,282
2024-W38,Rockets Collective,295
2024-W39,Rockets Collective,303
2024-W40,Rockets Collective,295
2024-W41,Rockets Collective,327
2024-W42,Rockets Collective,337
2024-W43,Rockets Collective,330
2024-W44,Rockets Collective,340
2024-W45,Rockets Collective,365
2024-W47,Rockets Collective,386
2024-W48,Rockets Collective,402
2024-W49,Rockets Collective,406
2024-W51,Rockets Collective,428
2024-W52,Rockets Collective,445
2024-W01,Rockets Crew,267
2024-W02,Rockets Crew,309
2024-W03,Rockets Crew,301
2024-W04,Rockets Crew,318
2024-W06,Rockets Crew,329
2024-W07,Rockets Crew,372
2024-W08,Rockets Crew,350
2024-W11,Rockets Crew,415
2024-W12,Rockets Crew,390
2024-W14,Rockets Crew,443
2024-W15,Rockets Crew,460
2024-W16,Rockets Crew,488
2024-W17,Rockets Crew,517
2024-W18,Rockets Crew,523
2024-W19,Rockets Crew,534
2024-W20,Rockets Crew,570
2024-W21,Rockets Crew,601
2024-W22,Rockets Crew,630
2024-W23,Rockets Crew,658
2024-W24,Rockets Crew,668
2024-W25,Rockets Crew,714
2024-W26,Rockets Crew,NA
2024-W27,Rockets Crew,752
2024-W30,Rockets Crew,837
2024-W31,Rockets Crew,900
2024-W33,Rockets Crew,963
2024-W35,Rockets Crew,1029
2024-W36,Rockets Crew,1093
2024-W37,Rockets Crew,1134
2024-W38,Rockets Crew,NA
2024-W39,Rockets Crew,1212
2024-W40,Rockets Crew,1266
2024-W41,Rockets Crew,1293
2024-W42,Rockets Crew,1359
2024-W43,Rockets Crew,1423
2024-W44,Rockets Crew,1472
2024-W45,Rockets Crew,1514
2024-W47,Rockets Crew,1650
2024-W48,Rockets Crew,1728
2024-W49,Rockets Crew,1777
2024-W51,Rockets Crew,1953
2024-W52,Rockets Crew,2014
2024-W01,Rockets Experience,367
2024-W02,Rockets Experience,371
2024-W03,Rockets Experience,365
2024-W04,Rockets Experience,365
2024-W06,Rockets Experience,357
2024-W07,Rockets Experience,385
2024-W08,Rockets Experience,387
2024-W11,Rockets Experience,398
2024-W12,Rockets Experience,405
2024-W14,Rockets Experience,417
2024-W15,Rockets Experience,417
2024-W16,Rockets Experience,404
2024-W17,Rockets Experience,410
2024-W18,Rockets Experience,422
2024-W19,Rockets Experience,418
2024-W20,Rockets Experience,422
2024-W21,Rockets Experience,450
2024-W22,Rockets Experience,NA
2024-W23,Rockets Experience,448
2024-W24,Rockets Experience,435
2024-W25,Rockets Experience,455
2024-W26,Rockets Experience,465
2024-W27,Rockets Experience,475
2024-W30,Rockets Experience,487
2024-W31,Rockets Experience,489
2024-W33,Rockets Experience,493
2024-W35,Rockets Experience,510
2024-W36,Rockets Experience,511
2024-W37,Rockets Experience,512
2024-W38,Rockets Experience,509
2024-W39,Rockets Experience,526
2024-W40,Rockets Experience,525
2024-W41,Rockets Experience,515
2024-W42,Rockets Experience,529
2024-W43,Rockets Experience,527
2024-W44,Rockets Experience,NA
2024-W45,Rockets Experience,570
2024-W47,Rockets Experience,NA
2024-W48,Rockets Experience,565
2024-W49,Rockets Experience,565
2024-W51,Rockets Experience,602
2024-W52,Rockets Experience,586
2024-W01,Rockets Trio,306
